Trial,Mode,ZScore,BetSide,BetSize,Outcome,Won,PnL,Bankroll
7074,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-12.44
7075,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-13.44
7076,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-14.44
7077,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-13.44
7078,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-12.44
7079,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-13.44
7080,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-12.44
7081,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-11.44
7082,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.44
7083,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.44
7084,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-8.44
7085,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.44
7086,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-8.44
7087,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.44
7088,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
7089,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.44
7090,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.44
7091,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.44
7092,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
7093,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.44
7094,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
7095,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.44
7096,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.44
7097,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.44
7098,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.44
7099,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.44
7100,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7101,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7102,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7103,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.44
7104,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.44
7105,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7106,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7107,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7108,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7109,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.44
7110,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.44
7111,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7112,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.44
7113,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.44
7114,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.44
7115,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.44
7116,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7117,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.44
7118,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.44
7119,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7120,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7121,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7122,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7123,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7124,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.44
7125,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.44
7126,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.44
7127,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.44
7128,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-8.44
7129,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-9.44
7197,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-8.44
7198,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-9.44
7199,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-8.44
7200,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.44
7201,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
7202,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.44
7203,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.44
7204,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.44
7205,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.44
7206,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.44
7207,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.44
7208,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.44
7209,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7210,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.44
7211,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.44
7212,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.44
7213,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.44
7214,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.44
7215,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.44
7216,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.44
7217,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.44
7218,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.56
7219,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7220,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7221,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.44
7222,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.44
7223,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.44
7224,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.44
7225,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.44
7226,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.44
7227,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.44
7228,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7229,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7230,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7231,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.44
7232,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.44
7233,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.44
7234,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.44
7235,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
7236,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.44
7237,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.44
7238,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.44
7239,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.44
7240,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.44
7241,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.44
7373,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.44
7374,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.44
7375,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.44
7376,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.44
7377,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.44
7378,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.44
7379,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.44
7380,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.44
7381,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.44
7382,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7383,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.44
7384,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.44
7385,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.44
7386,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.44
7387,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.44
7388,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.44
7389,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.56
7390,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.44
7391,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.56
7392,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.44
7393,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.56
7394,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7395,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.56
7396,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.56
7397,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.56
7398,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.56
7399,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.56
7400,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.56
7401,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.56
7402,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.56
7403,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7404,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7405,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.56
7406,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.56
7407,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7408,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7409,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.56
7410,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.56
7411,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.56
7412,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.56
7413,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.56
7414,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.56
7415,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.56
7416,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.56
7417,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7418,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.44
7419,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.56
7420,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.44
7421,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.56
7422,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7423,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7424,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.44
7425,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.56
7426,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7427,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7428,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7429,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7430,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.44
7431,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.56
7432,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7433,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.56
7434,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.56
7435,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.56
7436,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,1.56
7437,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7438,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7439,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.56
7440,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.56
7441,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.56
7442,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.56
7443,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.56
7444,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.56
7445,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.56
7446,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.56
7447,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,8.56
7448,ANTI-SYNC,-2.191,UN,1.13,UN,True,1.13,9.69
7449,ANTI-SYNC,-2.191,UN,1.27,UN,True,1.27,10.96
7450,ANTI-SYNC,-2.191,UN,1.44,OV,False,-1.44,9.52
7451,ANTI-SYNC,-2.191,UN,1.25,OV,False,-1.25,8.27
7452,ANTI-SYNC,-2.191,UN,1.09,OV,False,-1.09,7.18
7453,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,6.18
7454,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.18
7455,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.18
7456,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.18
7457,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.18
7458,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.18
7459,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.18
7460,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.18
7461,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.18
7462,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.18
7463,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,8.18
7464,ANTI-SYNC,-2.191,UN,1.08,UN,True,1.08,9.26
7465,ANTI-SYNC,-2.191,UN,1.22,OV,False,-1.22,8.04
7466,ANTI-SYNC,-2.191,UN,1.06,UN,True,1.06,9.10
7467,ANTI-SYNC,-2.191,UN,1.20,UN,True,1.20,10.30
7468,ANTI-SYNC,-2.191,UN,1.35,UN,True,1.35,11.65
7469,ANTI-SYNC,-2.191,UN,1.53,UN,True,1.53,13.18
7470,ANTI-SYNC,-2.191,UN,1.73,OV,False,-1.73,11.45
7471,ANTI-SYNC,-2.191,UN,1.51,UN,True,1.51,12.96
7472,ANTI-SYNC,-2.191,UN,1.70,OV,False,-1.70,11.26
7544,ANTI-SYNC,-2.191,UN,1.48,UN,True,1.48,12.74
7545,ANTI-SYNC,-2.191,UN,1.67,OV,False,-1.67,11.07
7546,ANTI-SYNC,-2.191,UN,1.46,OV,False,-1.46,9.61
7547,ANTI-SYNC,-2.191,UN,1.26,UN,True,1.26,10.87
7548,ANTI-SYNC,-2.191,UN,1.43,OV,False,-1.43,9.44
7549,ANTI-SYNC,-2.191,UN,1.24,OV,False,-1.24,8.20
7550,ANTI-SYNC,-2.191,UN,1.08,UN,True,1.08,9.28
7551,ANTI-SYNC,-2.191,UN,1.22,UN,True,1.22,10.50
7552,ANTI-SYNC,-2.191,UN,1.38,OV,False,-1.38,9.12
7553,ANTI-SYNC,-2.191,UN,1.20,UN,True,1.20,10.32
7554,ANTI-SYNC,-2.191,UN,1.36,OV,False,-1.36,8.96
7555,ANTI-SYNC,-2.191,UN,1.18,OV,False,-1.18,7.78
7556,ANTI-SYNC,-2.191,UN,1.02,OV,False,-1.02,6.76
7557,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.76
7558,ANTI-SYNC,-2.191,UN,1.02,UN,True,1.02,8.78
7559,ANTI-SYNC,-2.191,UN,1.15,UN,True,1.15,9.93
7560,ANTI-SYNC,-2.191,UN,1.31,OV,False,-1.31,8.62
7561,ANTI-SYNC,-2.191,UN,1.13,OV,False,-1.13,7.49
7562,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,6.49
7563,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.49
7564,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.49
7565,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.49
7566,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.49
7567,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.49
7568,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,8.49
7569,ANTI-SYNC,-2.191,UN,1.12,OV,False,-1.12,7.37
7570,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,8.37
7571,ANTI-SYNC,-2.191,UN,1.10,OV,False,-1.10,7.27
7572,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,8.27
7573,ANTI-SYNC,-2.191,UN,1.09,UN,True,1.09,9.36
7574,ANTI-SYNC,-2.191,UN,1.23,UN,True,1.23,10.59
7575,ANTI-SYNC,-2.191,UN,1.39,OV,False,-1.39,9.20
7576,ANTI-SYNC,-2.191,UN,1.21,UN,True,1.21,10.41
7577,ANTI-SYNC,-2.191,UN,1.37,UN,True,1.37,11.78
7578,ANTI-SYNC,-2.191,UN,1.55,UN,True,1.55,13.33
7579,ANTI-SYNC,-2.191,UN,1.75,OV,False,-1.75,11.58
7580,ANTI-SYNC,-2.191,UN,1.52,OV,False,-1.52,10.06
7581,ANTI-SYNC,-2.191,UN,1.32,UN,True,1.32,11.38
7582,ANTI-SYNC,-2.191,UN,1.50,UN,True,1.50,12.88
7583,ANTI-SYNC,-2.191,UN,1.69,UN,True,1.69,14.57
7584,ANTI-SYNC,-2.191,UN,1.92,UN,True,1.92,16.49
7585,ANTI-SYNC,-2.191,UN,2.17,UN,True,2.17,18.66
7586,ANTI-SYNC,-2.191,UN,2.45,UN,True,2.45,21.11
7587,ANTI-SYNC,-2.191,UN,2.77,OV,False,-2.77,18.34
7588,ANTI-SYNC,-2.191,UN,2.41,OV,False,-2.41,15.93
7589,ANTI-SYNC,-2.191,UN,2.09,OV,False,-2.09,13.84
7590,ANTI-SYNC,-2.191,UN,1.82,UN,True,1.82,15.66
7591,ANTI-SYNC,-2.191,UN,2.06,UN,True,2.06,17.72
7592,ANTI-SYNC,-2.191,UN,2.33,UN,True,2.33,20.05
7593,ANTI-SYNC,-2.191,UN,2.64,UN,True,2.64,22.69
7594,ANTI-SYNC,-2.191,UN,2.98,OV,False,-2.98,19.71
7595,ANTI-SYNC,-2.191,UN,2.59,OV,False,-2.59,17.12
7596,ANTI-SYNC,-2.191,UN,2.25,UN,True,2.25,19.37
7597,ANTI-SYNC,-2.191,UN,2.55,OV,False,-2.55,16.82
7598,ANTI-SYNC,-2.191,UN,2.21,UN,True,2.21,19.03
7599,ANTI-SYNC,-2.191,UN,2.50,UN,True,2.50,21.53
7600,ANTI-SYNC,-2.191,UN,2.83,UN,True,2.83,24.36
7601,ANTI-SYNC,-2.191,UN,3.20,OV,False,-3.20,21.16
7602,ANTI-SYNC,-2.191,UN,2.78,UN,True,2.78,23.94
7603,ANTI-SYNC,-2.191,UN,3.15,UN,True,3.15,27.09
7604,ANTI-SYNC,-2.191,UN,3.56,OV,False,-3.56,23.53
7605,ANTI-SYNC,-2.191,UN,3.09,UN,True,3.09,26.62
7606,ANTI-SYNC,-2.191,UN,3.50,OV,False,-3.50,23.12
7607,ANTI-SYNC,-2.191,UN,3.04,UN,True,3.04,26.16
7608,ANTI-SYNC,-2.191,UN,3.44,OV,False,-3.44,22.72
7609,ANTI-SYNC,-2.191,UN,2.99,UN,True,2.99,25.71
7610,ANTI-SYNC,-2.191,UN,3.38,OV,False,-3.38,22.33
7611,ANTI-SYNC,-2.191,UN,2.94,OV,False,-2.94,19.39
7612,ANTI-SYNC,-2.191,UN,2.55,UN,True,2.55,21.94
7613,ANTI-SYNC,-2.191,UN,2.88,OV,False,-2.88,19.06
7614,ANTI-SYNC,-2.191,UN,2.51,OV,False,-2.51,16.55
7615,ANTI-SYNC,-2.191,UN,2.18,OV,False,-2.18,14.37
7616,ANTI-SYNC,-2.191,UN,1.89,UN,True,1.89,16.26
7617,ANTI-SYNC,-2.191,UN,2.14,UN,True,2.14,18.40
7618,ANTI-SYNC,-2.191,UN,2.42,UN,True,2.42,20.82
7619,ANTI-SYNC,-2.191,UN,2.74,OV,False,-2.74,18.08
7620,ANTI-SYNC,-2.191,UN,2.38,UN,True,2.38,20.46
7621,ANTI-SYNC,-2.191,UN,2.69,UN,True,2.69,23.15
7622,ANTI-SYNC,-2.191,UN,3.04,OV,False,-3.04,20.11
7623,ANTI-SYNC,-2.191,UN,2.64,UN,True,2.64,22.75
7624,ANTI-SYNC,-2.191,UN,2.99,OV,False,-2.99,19.76
7625,ANTI-SYNC,-2.191,UN,2.60,UN,True,2.60,22.36
7626,ANTI-SYNC,-2.191,UN,2.94,OV,False,-2.94,19.42
7627,ANTI-SYNC,-2.191,UN,2.55,OV,False,-2.55,16.87
7628,ANTI-SYNC,-2.191,UN,2.22,OV,False,-2.22,14.65
7629,ANTI-SYNC,-2.191,UN,1.93,UN,True,1.93,16.58
7630,ANTI-SYNC,-2.191,UN,2.18,OV,False,-2.18,14.40
7631,ANTI-SYNC,-2.191,UN,1.89,OV,False,-1.89,12.51
7632,ANTI-SYNC,-2.191,UN,1.64,OV,False,-1.64,10.87
7633,ANTI-SYNC,-2.191,UN,1.43,OV,False,-1.43,9.44
7914,SYNC,2.191,OV,1.24,OV,True,1.24,10.68
7915,SYNC,2.191,OV,1.40,UN,False,-1.40,9.28
7916,SYNC,2.191,OV,1.22,OV,True,1.22,10.50
7917,SYNC,2.191,OV,1.38,UN,False,-1.38,9.12
7918,SYNC,2.191,OV,1.20,OV,True,1.20,10.32
7919,SYNC,2.191,OV,1.36,UN,False,-1.36,8.96
7920,SYNC,2.191,OV,1.18,OV,True,1.18,10.14
7921,SYNC,2.191,OV,1.33,OV,True,1.33,11.47
7922,SYNC,2.191,OV,1.51,OV,True,1.51,12.98
7923,SYNC,2.191,OV,1.71,OV,True,1.71,14.69
7924,SYNC,2.191,OV,1.93,UN,False,-1.93,12.76
7925,SYNC,2.191,OV,1.68,UN,False,-1.68,11.08
7926,SYNC,2.191,OV,1.46,UN,False,-1.46,9.62
7927,SYNC,2.191,OV,1.26,UN,False,-1.26,8.36
7928,SYNC,2.191,OV,1.10,OV,True,1.10,9.46
7929,SYNC,2.191,OV,1.24,UN,False,-1.24,8.22
7930,SYNC,2.191,OV,1.08,UN,False,-1.08,7.14
7931,SYNC,2.191,OV,1.00,UN,False,-1.00,6.14
7932,SYNC,2.191,OV,1.00,OV,True,1.00,7.14
7933,SYNC,2.191,OV,1.00,UN,False,-1.00,6.14
7934,SYNC,2.191,OV,1.00,OV,True,1.00,7.14
7935,SYNC,2.191,OV,1.00,UN,False,-1.00,6.14
7936,SYNC,2.191,OV,1.00,UN,False,-1.00,5.14
7937,SYNC,2.191,OV,1.00,UN,False,-1.00,4.14
7938,SYNC,2.191,OV,1.00,OV,True,1.00,5.14
7939,SYNC,2.191,OV,1.00,OV,True,1.00,6.14
7940,SYNC,2.191,OV,1.00,UN,False,-1.00,5.14
7941,SYNC,2.191,OV,1.00,UN,False,-1.00,4.14
7942,SYNC,2.191,OV,1.00,OV,True,1.00,5.14
7943,SYNC,2.191,OV,1.00,UN,False,-1.00,4.14
7944,SYNC,2.191,OV,1.00,OV,True,1.00,5.14
7945,SYNC,2.191,OV,1.00,UN,False,-1.00,4.14
7946,SYNC,2.191,OV,1.00,OV,True,1.00,5.14
7947,SYNC,2.191,OV,1.00,UN,False,-1.00,4.14
7948,SYNC,2.191,OV,1.00,UN,False,-1.00,3.14
8451,SYNC,2.191,OV,1.00,UN,False,-1.00,2.14
8452,SYNC,2.191,OV,1.00,OV,True,1.00,3.14
8453,SYNC,2.191,OV,1.00,UN,False,-1.00,2.14
8454,SYNC,2.191,OV,1.00,OV,True,1.00,3.14
8455,SYNC,2.191,OV,1.00,OV,True,1.00,4.14
8456,SYNC,2.191,OV,1.00,UN,False,-1.00,3.14
8457,SYNC,2.191,OV,1.00,UN,False,-1.00,2.14
8458,SYNC,2.191,OV,1.00,OV,True,1.00,3.14
8459,SYNC,2.191,OV,1.00,OV,True,1.00,4.14
8460,SYNC,2.191,OV,1.00,UN,False,-1.00,3.14
8461,SYNC,2.191,OV,1.00,UN,False,-1.00,2.14
8462,SYNC,2.191,OV,1.00,OV,True,1.00,3.14
8463,SYNC,2.191,OV,1.00,UN,False,-1.00,2.14
8464,SYNC,2.191,OV,1.00,UN,False,-1.00,1.14
8465,SYNC,2.191,OV,1.00,OV,True,1.00,2.14
8466,SYNC,2.191,OV,1.00,OV,True,1.00,3.14
8467,SYNC,2.191,OV,1.00,OV,True,1.00,4.14
8468,SYNC,2.191,OV,1.00,UN,False,-1.00,3.14
8469,SYNC,2.191,OV,1.00,OV,True,1.00,4.14
8470,SYNC,2.191,OV,1.00,OV,True,1.00,5.14
8471,SYNC,2.191,OV,1.00,OV,True,1.00,6.14
8472,SYNC,2.191,OV,1.00,UN,False,-1.00,5.14
8473,SYNC,2.191,OV,1.00,UN,False,-1.00,4.14
8474,SYNC,2.191,OV,1.00,UN,False,-1.00,3.14
8475,SYNC,2.191,OV,1.00,OV,True,1.00,4.14
8476,SYNC,2.191,OV,1.00,OV,True,1.00,5.14
8477,SYNC,2.191,OV,1.00,OV,True,1.00,6.14
8478,SYNC,2.191,OV,1.00,OV,True,1.00,7.14
8479,SYNC,2.191,OV,1.00,UN,False,-1.00,6.14
8480,SYNC,2.191,OV,1.00,OV,True,1.00,7.14
8481,SYNC,2.191,OV,1.00,UN,False,-1.00,6.14
8482,SYNC,2.191,OV,1.00,UN,False,-1.00,5.14
8483,SYNC,2.191,OV,1.00,OV,True,1.00,6.14
8484,SYNC,2.191,OV,1.00,OV,True,1.00,7.14
8485,SYNC,2.191,OV,1.00,OV,True,1.00,8.14
8486,SYNC,2.191,OV,1.07,UN,False,-1.07,7.07
8487,SYNC,2.191,OV,1.00,UN,False,-1.00,6.07
8488,SYNC,2.191,OV,1.00,UN,False,-1.00,5.07
8489,SYNC,2.191,OV,1.00,UN,False,-1.00,4.07
8490,SYNC,2.191,OV,1.00,UN,False,-1.00,3.07
8491,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
8492,SYNC,2.191,OV,1.00,OV,True,1.00,3.07
8493,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
8494,SYNC,2.191,OV,1.00,OV,True,1.00,3.07
8495,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
8496,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
